Product Name,Price,Discount,Rate,Category,Company,Product Page
طاولة خشبية قابلة للطي للسرير، صينية تقديم الإفطار بأرجل، لون الخشب الطبيعي,360.00 جنيه,35%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-wooden-folding-bed-table-breakfast-serving-tray-with-legs-natural-wood-color-133714391.html
Qwen 17A CF217A Replacement Toner Cartridge,225.00 جنيه,30%,4.2 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/qwen-17a-cf217a-replacement-toner-cartridge-20777134.html
XIAOMI راوتر واي فاي الذكي من شاومي Mi 4C بسرعة 300 ميجابت في الثانية,810.00 جنيه,30%,2.7 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/mi-smart-router-4c-300-mbps-singleband-wi-fi-xiaomi-mpg1154640.html
Noon ميكروفون Cairokee وسماعة رأس بلوتوث,252.00 جنيه,21%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/noon-cairokee-microphone-and-bluetooth-headset-133803507.html
Canon خرطوشة حبر كانون PG-445 باللون الأسود,850.00 جنيه,15%,4.6 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/catridge-black-model-pg-445-canon-mpg54114.html
مشترك موزع (يو اس بى 3.0) عدد 4 منفذ - للشحن عالى السرعة - 30 سم,159.58 جنيه,No discount,3.8 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-split-joint-usb-3.0-4-ports-for-high-speed-charging-30cm-47723234.html
طابعة حرارية محمولة صغيرة بتصميم كرتوني لطيف - مثالية للملاحظات والصور,766.18 جنيه,3%,5 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-mini-portable-thermal-printer-cute-cartoon-design-ideal-for-notes-photos-132018794.html
E Train موزع الطاقة E Train 16A مع حماية من زيادة الحمل - 4 مقابس + 1 USB + 1 منفذ Type-C,450.00 جنيه,10%,5 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/e-train-e-train-16a-power-strip-with-overload-protection-4-outlets-1-usb-1-type-c-charging-port-2.4a-onoff-switch-ps077-130664548.html
قاعدة الفأرة Hourglass Space Station - مطاط cr-33,117.00 جنيه,10%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-hourglass-space-station-mouse-pad-rubber-cr-33-133674538.html
Qwen Replacement MLT-D101S Toner Cartridge For Samsung Printers - Black,375.00 جنيه,32%,4.3 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/replacement-mlt-d101s-toner-cartridge-for-samsung-printers-black-qwen-mpg700086.html
Logitech ماوس لوجيتك اللاسلكي M171 - أسود,599.00 جنيه,33%,4.9 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/logitech-wireless-mouse-m171-black-38484967.html
حامل حاسوب محمول معدني + فرشاة تنظيف مجانية، 7 مستويات ارتفاع، قابل للطي، حامل حاسوب محمول متوافق مع جميع الأجهزة بحجم 10-17 بوصة (سيليكون غير قابل للانزلاق + حقيبة تخزين) متوافق مع HP، DELL MACBOOK (فضي),266.11 جنيه,33%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-metal-laptop-stand-free-cleaning-brush-7-height-levels-foldable-laptop-stand-compatible-with-all-10-17-inch-devices-non-slip-silicone-storage-bag-compatible-with-hp-dell-macbook-silver-133745092.html
Qwen Premium Compatiable Laser Toner Cartridge  TN 2305 Toner - Black 2 PACKS,430.00 جنيه,22%,4 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/qwen-premium-compatiable-laser-toner-cartridge-tn-2305-toner-black-2-packs-21326514.html
شنطه لاب توب ضهر مزوده بمدخل USB,299.00 جنيه,40%,3.3 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-15.6-inch-power-speed-bag-38494845.html
D-Link محول Nano نانو اللاسلكي USB DWA-131 - أسود,399.00 جنيه,No discount,5 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/dwa-131-wireless-n300-nano-usb-adapter-black-d-link-mpg172000.html
Logitech كيبورد وماوس لاسلكي MK220 من لوجيتك - تصميم مدمج وأداء موثوق,"1,099.00 جنيه",15%,4.4 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/mk220-wireless-keyboard-and-mouse-combo-logitech-mpg140192.html
Windon شاشة عرض حائطى أو سقفى بالفرامل مقاس 244 سم × 244 سم,"3,850.00 جنيه",14%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/windon-manual-wall-projection-screen-244-cm-x-244-cm-27562131.html
Qwen CE285A 85A Toner Cartridge For HP Laser Jet P1102 Toner Cartridge - Black,325.00 جنيه,No discount,4.2 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/toner-85a-ce285a-hp-laser-jet-toner-cartridge-compatible-black-qwen-mpg141227.html
Sandisk فلاش ميموري 64 جيجابايت مزدوجة بمنفذ USB-C لوكس من سانديسك,600.00 جنيه,33%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/sandisk-64gb-ultra-dual-drive-luxe-usb-type-c-flash-drive-38005581.html
كابل VGA - 1.5 متر,78.00 جنيه,22%,4.2 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/vga-cable-1.5-meter-generic-mpg27195.html
Ink Mate حبر إينك ميت لإعادة التعبئة 5 ألوان 100 مل لطابعات الحبر,394.00 جنيه,34%,4.4 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/ink-mate-refill-ink-5-color-100-ml-ideal-for-inkjet-printers-48490454.html
فأرة كبيرة الحجم 80 سم × 30 سم للكمبيوتر - أسود,455.00 جنيه,No discount,5 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-large-size-mouse-pad-80-cm-30-cm-for-mouse-and-keyboard-black-32482097.html
الزمالك - لوحة الماوس - مطاط cr-71,117.00 جنيه,10%,5 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-zamalek-mouse-pad-rubber-cr-71-133670811.html
Kotion Each سماعة الألعاب Kotion Each G7500 مع ميكروفون لإلغاء الضوضاء - لون الجيش,599.00 جنيه,14%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/kotion-each-g7500-surround-gaming-headset-with-noise-cancelling-microphone-army-19982553.html
Replacement Toner Cartridge For Samsung 305,625.00 جنيه,11%,5 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-replacement-toner-cartridge-for-samsung-305-15581379.html
Vesta لوحة مفاتيح فستا USB متعددة الوسائط للحاسوب واللابتوب - KB-47020,220.00 جنيه,12%,4.2 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/vesta-usb-multimedia-keyboard-for-pc-laptop-kb-47020-37938324.html
موزع كهربائي عملي - 7 منافذ مع شحن USB,241.53 جنيه,42%,4.7 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-practical-power-strip-with-7-ports-and-2-usb-charging-ports-52301163.html
Arctic Hunter حقيبة ظهر لابتوب من أركتيك هنتر B00382 تصميم ذكي قابل للفصل ومقاوم للماء 17.3 إنش - أسود,"2,909.00 جنيه",14%,5 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/arctic-hunter-b00382-men-smart-detachable-design-waterproof-travel-laptop-backpack-30317634.html
Force حقيبة ظهر FORCE- الأساسية المقاومة للماء للاستخدام اليومي للجنسين - بيج,309.00 جنيه,46%,4.3 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/14-inch-laptop-daily-backpack-for-unisex-beige-force-mpg850474.html
HP مجموعة كاملة من 4 خراطيش حبر أصلية بسعة قياسية 207A,"16,020.00 جنيه",15%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/hp-complete-set-of-4-original-standard-capacity-207a-toner-cartridges-131345381.html
حقيبة متعددة الاستخدامات أنيقة وعصرية للكمبيوتر المحمول الصغير والمستندات بطبقتين - وردية,224.99 جنيه,35%,5 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-a-modern-and-elegant-multi-functional-bag-for-a-small-laptop-and-documents-pink-48289812.html
لوحة تعليمية للكتابة والرسم - مع قلم - 8.5 بوصة,201.60 جنيه,88%,4.5 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/tablet-education-drawing-and-writing-with-pen-8.5-inch-generic-mpg3820035.html
كابل محول من (يو اس بى 2.0) الى هارد ديسك ساتا - داعم حتى 2 تيرابيت,174.73 جنيه,No discount,3.4 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-converter-cable-from-usb-2.0-to-hdd-sata-supporting-up-to-2-tb-46093659.html
Onikuma سماعة الألعاب أونيكوم X13 - أسود,877.50 جنيه,4%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/onikuma-x13-gaming-headset-black-132768479.html
Logitech مجموعة لوحة المفاتيح والماوس اللاسلكية MK270 - أسود,"1,799.00 جنيه",10%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/logitech-combo-keyboard-mouse-wireless-compo-mk270-black-38485154.html
مروحة تبريد لابتوب 6crach مع 6 مراوح LED قوية، USB مزدوج، ستاند قابل للتعديل، متوافق حتي 17 بوصة,678.03 جنيه,15%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-6crach-crach-laptop-cooling-fan-with-6-powerful-led-fans-dual-usb-adjustable-stand-compatible-up-to-17-inches-133821865.html
HP طابعة HP LaserJet M141W,"6,995.00 جنيه",13%,4.1 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/hp-printer-hp-laserjet-m141w-36713052.html
El Sewedy مشترك كهرباء السويدي 3 مخرج للطاقة بحد أقصى 3680 وات و 16 أمبير وحماية من الحمل الزائد و طول 2 متر ضمان 10 سنين استبدال من السويدي,338.53 جنيه,3%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/el-sewedy-electricity-strip-3-power-outlets-with-a-maximum-power-of-3680-watts-and-16-amps-2-meters-long-10-year-replacement-warranty-133621672.html
A-GENERAL لوحة فأرة يونيكورن - مطاط Cr-996,117.00 جنيه,10%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/a-general-unicorn-mouse-pad-rubber-cr-996-133670268.html
Aula لوحة مفاتيح ميكانيكية للألعاب Aula F2066-II قوس قزح - مقاومة للتداخل - مفاتيح زرقاء - عربي/إنجليزي - أسود,899.10 جنيه,25%,4.7 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/f2066-ii-rainbow-mechanical-gaming-keyboard-anti-ghosting-blue-switch-aren-black-aula-mpg777246.html
مروحة صغيرة الحجم محموله سهلة الاستخدام للهواتف الذكية - (بمنفذ مايكرو + تايب سى) متوافقة مع جميع هواتف الاندرويد بواسطة EL-TERND,89.88 جنيه,No discount,5 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-mini-fan-easy-to-use-for-smartphones-micro-type-c-port-compatible-with-all-android-phones-by-el-ternd-133557388.html
T-DAGGER لوحة مفاتيح الألعاب الميكانيكية T-Dagger T-TGK313 بإضاءة زرقاء - سويتش أزرق - أسود,849.00 جنيه,27%,4.6 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/t-tgk313-mechanical-ice-blue-led-gaming-keyboard-blue-switch-areg-black-t-dagger-mpg747833.html
Dahua فلاش ميموري داهوا USB بسعة 32 جيجابايت - تصميم معدني,209.00 جنيه,37%,2 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/dahua-32gb-usb-flash-drive-high-speed-metal-design-38651494.html
محول كابل يو اس بى 5 فولت إلى كابل طاقة  12 فولت عالي الجودة لجهاز الراوتر,79.00 جنيه,47%,4.8 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-supply-dc-5v-to-dc-12v-high-quality-1a-2a-power-cord-output-cable-for-router-68932116.html
محول من (يو اس بى 2.0) الى شبكة محلية ايثرنت RJ45 10/100 ميجابت في الثانية - ابيض,159.58 جنيه,No discount,1 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-adapter-from-usb-2.0-to-rj45-ethernet-lan-10100-mbps-white-46300534.html
كابل محول تسلسلي USB الى RS232 DB9- محول بكابل USB 1 ميجابايت في الثانية الى منفذ تسلسلي,193.03 جنيه,3%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-usb-to-rs232-db9-serial-adapter-cable-1-mbps-usb-to-serial-adapter-133810514.html
Gigamax بادئ التبريد جيجاماكس لأجهزة اللابتوب بخمسة مراوح وحامل موبايل GM90 - أسود,645.00 جنيه,No discount,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/gigamax-cooling-pad-for-laptops-with-5-fans-and-mobile-holder-gm90-black-130497385.html
حامل لابتوب من الألومنيوم - فضي,"1,499.00 جنيه",No discount,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-aluminium-laptop-stand-silver-133808374.html
ZERO keyboard usb multimedia,175.50 جنيه,20%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/zero-keyboard-usb-multimedia-133874987.html
Forev لوحة مفاتيح وماوس للألعاب من فوريف FV-Q305S مع إضاءة RGB,587.00 جنيه,No discount,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/forev-fv-q305s-rgb-gaming-keyboard-and-mouse-combo-mechanical-design-1000-dpi-usb-2.0-129387371.html
FIBERME سماعة رأس FBH7211D فايبرمي,"4,124.00 جنيه",23%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/fiberme-fch7211d-call-center-headset-133725863.html
Onikuma سماعة الألعاب أونيكوم X13 - أسود,877.50 جنيه,4%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/onikuma-x13-gaming-headset-black-132768479.html
ماوس بلوتوث لاسلكيHP W10 قابل لإعادة الشحن بوضعي LED,149.00 جنيه,63%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-w10-rechargeable-led-dual-mode-mouse-133827143.html
شاحن لابتوب بديل 19.5 فولت 4.62 أمبير لديل,425.00 جنيه,No discount,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-replacement-laptop-charger-for-dell-19.5v-4.62a-46300482.html
Havit فأرة الألعاب Havit MP838 - أسود,80.10 جنيه,20%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/havit-mp838-gaming-mouse-pad-black-29525365.html
XO ماوس USB ضوئي 3D من XO بدقة 1000dpi - أسود,99.00 جنيه,No discount,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/3d-optical-wire-usb-mouse-1000dpi-black-xo-mpg56652.html
ZERO ماوس وايرلس وبلوتوث مضئ قابل للشحن,230.00 جنيه,No discount,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/zero-bluetooth-wireless-dual-model-mouse-zr3300-128157830.html
حامل لاب توب مع مروحتين تبريد بارتفاع قابل للتعديل الومنيوم - سيلفر,"1,499.00 جنيه",No discount,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-stand-with-dual-cooling-fan-v4.0-silver-133529771.html
مروحة محمولة قابلة لإعادة الشحن,235.00 جنيه,33%,4.4 out of 5,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/generic-handheld-portable-rechargeable-mini-fan-26248606.html
Enlite خرطوشة حبر ليزر 83A متوافقة CF283A / CRG137 / CRG337 / CRG737 – تعمل مع طابعات HP وCanon,240.00 جنيه,17%,Rate not found,computers-and-accessories,Jumia,https://www.jumia.com.eg/ar/enlite-premium-black-toner-cartridge-83a-cf283a-crg137-crg337-crg737-compatible-with-hp-canon-laser-printers-133595747.html
